id;name;geoid;geoname;value;datetime
805;Precio medio horario componente mercado diario ;;;100.97;2021-08-02T05:00:00
805;Precio medio horario componente mercado diario ;;;101.17;2021-08-02T06:00:00
805;Precio medio horario componente mercado diario ;;;104.64;2021-08-02T07:00:00
805;Precio medio horario componente mercado diario ;;;105.18;2021-08-02T08:00:00
805;Precio medio horario componente mercado diario ;;;104.75;2021-08-02T09:00:00
805;Precio medio horario componente mercado diario ;;;104.31;2021-08-02T10:00:00
805;Precio medio horario componente mercado diario ;;;104.56;2021-08-02T11:00:00
805;Precio medio horario componente mercado diario ;;;104.64;2021-08-02T12:00:00
805;Precio medio horario componente mercado diario ;;;104.64;2021-08-02T13:00:00
805;Precio medio horario componente mercado diario ;;;104.56;2021-08-02T14:00:00
805;Precio medio horario componente mercado diario ;;;103.12;2021-08-02T15:00:00
805;Precio medio horario componente mercado diario ;;;101.06;2021-08-02T16:00:00
805;Precio medio horario componente mercado diario ;;;102.51;2021-08-02T17:00:00
805;Precio medio horario componente mercado diario ;;;101.06;2021-08-02T18:00:00
805;Precio medio horario componente mercado diario ;;;108.41;2021-08-02T19:00:00
805;Precio medio horario componente mercado diario ;;;105.82;2021-08-02T20:00:00
805;Precio medio horario componente mercado diario ;;;106.49;2021-08-02T21:00:00
805;Precio medio horario componente mercado diario ;;;104.97;2021-08-02T22:00:00
805;Precio medio horario componente mercado diario ;;;100.97;2021-08-02T23:00:00
805;Precio medio horario componente mercado diario ;;;105.23;2021-08-03T00:00:00
805;Precio medio horario componente mercado diario ;;;103.23;2021-08-03T01:00:00
805;Precio medio horario componente mercado diario ;;;100.96;2021-08-03T02:00:00
805;Precio medio horario componente mercado diario ;;;100.96;2021-08-03T03:00:00
805;Precio medio horario componente mercado diario ;;;102.5;2021-08-03T04:00:00
805;Precio medio horario componente mercado diario ;;;105.65;2021-08-03T05:00:00
805;Precio medio horario componente mercado diario ;;;110;2021-08-03T06:00:00
805;Precio medio horario componente mercado diario ;;;112.37;2021-08-03T07:00:00
805;Precio medio horario componente mercado diario ;;;113.51;2021-08-03T08:00:00
805;Precio medio horario componente mercado diario ;;;111.55;2021-08-03T09:00:00
805;Precio medio horario componente mercado diario ;;;107.93;2021-08-03T10:00:00
805;Precio medio horario componente mercado diario ;;;107.49;2021-08-03T11:00:00
805;Precio medio horario componente mercado diario ;;;107.52;2021-08-03T12:00:00
805;Precio medio horario componente mercado diario ;;;107.31;2021-08-03T13:00:00
805;Precio medio horario componente mercado diario ;;;106.32;2021-08-03T14:00:00
805;Precio medio horario componente mercado diario ;;;105;2021-08-03T15:00:00
805;Precio medio horario componente mercado diario ;;;100.85;2021-08-03T16:00:00
805;Precio medio horario componente mercado diario ;;;100.85;2021-08-03T17:00:00
805;Precio medio horario componente mercado diario ;;;100.85;2021-08-03T18:00:00
805;Precio medio horario componente mercado diario ;;;107.52;2021-08-03T19:00:00
805;Precio medio horario componente mercado diario ;;;108.82;2021-08-03T20:00:00
805;Precio medio horario componente mercado diario ;;;110;2021-08-03T21:00:00
805;Precio medio horario componente mercado diario ;;;107.98;2021-08-03T22:00:00
805;Precio medio horario componente mercado diario ;;;106;2021-08-03T23:00:00
805;Precio medio horario componente mercado diario ;;;110;2021-08-04T00:00:00
805;Precio medio horario componente mercado diario ;;;102.85;2021-08-04T01:00:00
805;Precio medio horario componente mercado diario ;;;96;2021-08-04T02:00:00
805;Precio medio horario componente mercado diario ;;;93.34;2021-08-04T03:00:00
805;Precio medio horario componente mercado diario ;;;94.82;2021-08-04T04:00:00
805;Precio medio horario componente mercado diario ;;;99;2021-08-04T05:00:00
805;Precio medio horario componente mercado diario ;;;108.79;2021-08-04T06:00:00
805;Precio medio horario componente mercado diario ;;;112.22;2021-08-04T07:00:00
805;Precio medio horario componente mercado diario ;;;115;2021-08-04T08:00:00
805;Precio medio horario componente mercado diario ;;;114.68;2021-08-04T09:00:00
805;Precio medio horario componente mercado diario ;;;110.77;2021-08-04T10:00:00
805;Precio medio horario componente mercado diario ;;;110;2021-08-04T11:00:00
805;Precio medio horario componente mercado diario ;;;108;2021-08-04T12:00:00
805;Precio medio horario componente mercado diario ;;;105.01;2021-08-04T13:00:00
805;Precio medio horario componente mercado diario ;;;99.76;2021-08-04T14:00:00
805;Precio medio horario componente mercado diario ;;;91;2021-08-04T15:00:00
805;Precio medio horario componente mercado diario ;;;88.91;2021-08-04T16:00:00
805;Precio medio horario componente mercado diario ;;;95.97;2021-08-04T17:00:00
805;Precio medio horario componente mercado diario ;;;102.85;2021-08-04T18:00:00
805;Precio medio horario componente mercado diario ;;;105;2021-08-04T19:00:00
805;Precio medio horario componente mercado diario ;;;112.66;2021-08-04T20:00:00
805;Precio medio horario componente mercado diario ;;;116.74;2021-08-04T21:00:00
805;Precio medio horario componente mercado diario ;;;116.86;2021-08-04T22:00:00
805;Precio medio horario componente mercado diario ;;;115.51;2021-08-04T23:00:00
805;Precio medio horario componente mercado diario ;;;110.71;2021-08-05T00:00:00
805;Precio medio horario componente mercado diario ;;;107.75;2021-08-05T01:00:00
805;Precio medio horario componente mercado diario ;;;105.27;2021-08-05T02:00:00
805;Precio medio horario componente mercado diario ;;;103.63;2021-08-05T03:00:00
805;Precio medio horario componente mercado diario ;;;102.85;2021-08-05T04:00:00
805;Precio medio horario componente mercado diario ;;;104;2021-08-05T05:00:00
805;Precio medio horario componente mercado diario ;;;106.37;2021-08-05T06:00:00
805;Precio medio horario componente mercado diario ;;;107.12;2021-08-05T07:00:00
805;Precio medio horario componente mercado diario ;;;112.66;2021-08-05T08:00:00
805;Precio medio horario componente mercado diario ;;;112.1;2021-08-05T09:00:00
805;Precio medio horario componente mercado diario ;;;108.14;2021-08-05T10:00:00
805;Precio medio horario componente mercado diario ;;;102.85;2021-08-05T11:00:00
805;Precio medio horario componente mercado diario ;;;101;2021-08-05T12:00:00
805;Precio medio horario componente mercado diario ;;;97.8;2021-08-05T13:00:00
805;Precio medio horario componente mercado diario ;;;83;2021-08-05T14:00:00
805;Precio medio horario componente mercado diario ;;;77.95;2021-08-05T15:00:00
805;Precio medio horario componente mercado diario ;;;77.75;2021-08-05T16:00:00
805;Precio medio horario componente mercado diario ;;;77.95;2021-08-05T17:00:00
805;Precio medio horario componente mercado diario ;;;85;2021-08-05T18:00:00
805;Precio medio horario componente mercado diario ;;;100.5;2021-08-05T19:00:00
805;Precio medio horario componente mercado diario ;;;111.91;2021-08-05T20:00:00
805;Precio medio horario componente mercado diario ;;;115.27;2021-08-05T21:00:00
805;Precio medio horario componente mercado diario ;;;115.02;2021-08-05T22:00:00
805;Precio medio horario componente mercado diario ;;;111.91;2021-08-05T23:00:00
805;Precio medio horario componente mercado diario ;;;103.81;2021-08-06T00:00:00
805;Precio medio horario componente mercado diario ;;;102.84;2021-08-06T01:00:00
805;Precio medio horario componente mercado diario ;;;99.44;2021-08-06T02:00:00
805;Precio medio horario componente mercado diario ;;;99;2021-08-06T03:00:00
805;Precio medio horario componente mercado diario ;;;99;2021-08-06T04:00:00
805;Precio medio horario componente mercado diario ;;;102.11;2021-08-06T05:00:00
805;Precio medio horario componente mercado diario ;;;103.24;2021-08-06T06:00:00
805;Precio medio horario componente mercado diario ;;;106.5;2021-08-06T07:00:00
805;Precio medio horario componente mercado diario ;;;108.01;2021-08-06T08:00:00
805;Precio medio horario componente mercado diario ;;;106.5;2021-08-06T09:00:00
805;Precio medio horario componente mercado diario ;;;103.86;2021-08-06T10:00:00
805;Precio medio horario componente mercado diario ;;;103.08;2021-08-06T11:00:00
805;Precio medio horario componente mercado diario ;;;102.99;2021-08-06T12:00:00
805;Precio medio horario componente mercado diario ;;;102.84;2021-08-06T13:00:00
805;Precio medio horario componente mercado diario ;;;99.5;2021-08-06T14:00:00
805;Precio medio horario componente mercado diario ;;;84.01;2021-08-06T15:00:00
805;Precio medio horario componente mercado diario ;;;75.13;2021-08-06T16:00:00
805;Precio medio horario componente mercado diario ;;;71.11;2021-08-06T17:00:00
805;Precio medio horario componente mercado diario ;;;71.11;2021-08-06T18:00:00
805;Precio medio horario componente mercado diario ;;;76.01;2021-08-06T19:00:00
805;Precio medio horario componente mercado diario ;;;101.99;2021-08-06T20:00:00
805;Precio medio horario componente mercado diario ;;;103.86;2021-08-06T21:00:00
805;Precio medio horario componente mercado diario ;;;104;2021-08-06T22:00:00
805;Precio medio horario componente mercado diario ;;;103.24;2021-08-06T23:00:00
805;Precio medio horario componente mercado diario ;;;101.24;2021-08-07T00:00:00
805;Precio medio horario componente mercado diario ;;;97;2021-08-07T01:00:00
805;Precio medio horario componente mercado diario ;;;90.36;2021-08-07T02:00:00
805;Precio medio horario componente mercado diario ;;;89.25;2021-08-07T03:00:00
805;Precio medio horario componente mercado diario ;;;83.4;2021-08-07T04:00:00
805;Precio medio horario componente mercado diario ;;;83.3;2021-08-07T05:00:00
805;Precio medio horario componente mercado diario ;;;89;2021-08-07T06:00:00
805;Precio medio horario componente mercado diario ;;;89.74;2021-08-07T07:00:00
805;Precio medio horario componente mercado diario ;;;89.5;2021-08-07T08:00:00
805;Precio medio horario componente mercado diario ;;;73.1;2021-08-07T09:00:00
805;Precio medio horario componente mercado diario ;;;61.97;2021-08-07T10:00:00
805;Precio medio horario componente mercado diario ;;;55.92;2021-08-07T11:00:00
805;Precio medio horario componente mercado diario ;;;53.53;2021-08-07T12:00:00
805;Precio medio horario componente mercado diario ;;;45;2021-08-07T13:00:00
805;Precio medio horario componente mercado diario ;;;20;2021-08-07T14:00:00
805;Precio medio horario componente mercado diario ;;;7;2021-08-07T15:00:00
805;Precio medio horario componente mercado diario ;;;0.9;2021-08-07T16:00:00
805;Precio medio horario componente mercado diario ;;;1.93;2021-08-07T17:00:00
805;Precio medio horario componente mercado diario ;;;12.78;2021-08-07T18:00:00
805;Precio medio horario componente mercado diario ;;;59.98;2021-08-07T19:00:00
805;Precio medio horario componente mercado diario ;;;81;2021-08-07T20:00:00
805;Precio medio horario componente mercado diario ;;;98.45;2021-08-07T21:00:00
805;Precio medio horario componente mercado diario ;;;100.66;2021-08-07T22:00:00
805;Precio medio horario componente mercado diario ;;;90.24;2021-08-07T23:00:00
805;Precio medio horario componente mercado diario ;;;101.24;2021-08-08T00:00:00
805;Precio medio horario componente mercado diario ;;;92.79;2021-08-08T01:00:00
805;Precio medio horario componente mercado diario ;;;89.87;2021-08-08T02:00:00
805;Precio medio horario componente mercado diario ;;;89.74;2021-08-08T03:00:00
805;Precio medio horario componente mercado diario ;;;89.5;2021-08-08T04:00:00
805;Precio medio horario componente mercado diario ;;;89.87;2021-08-08T05:00:00
805;Precio medio horario componente mercado diario ;;;90.24;2021-08-08T06:00:00
805;Precio medio horario componente mercado diario ;;;89.74;2021-08-08T07:00:00
805;Precio medio horario componente mercado diario ;;;90.24;2021-08-08T08:00:00
805;Precio medio horario componente mercado diario ;;;73.38;2021-08-08T09:00:00
805;Precio medio horario componente mercado diario ;;;70;2021-08-08T10:00:00
805;Precio medio horario componente mercado diario ;;;72.5;2021-08-08T11:00:00
805;Precio medio horario componente mercado diario ;;;72.8;2021-08-08T12:00:00
805;Precio medio horario componente mercado diario ;;;76;2021-08-08T13:00:00
805;Precio medio horario componente mercado diario ;;;75.47;2021-08-08T14:00:00
805;Precio medio horario componente mercado diario ;;;72.4;2021-08-08T15:00:00
805;Precio medio horario componente mercado diario ;;;65.49;2021-08-08T16:00:00
805;Precio medio horario componente mercado diario ;;;62.99;2021-08-08T17:00:00
805;Precio medio horario componente mercado diario ;;;72.3;2021-08-08T18:00:00
805;Precio medio horario componente mercado diario ;;;87.19;2021-08-08T19:00:00
805;Precio medio horario componente mercado diario ;;;102.35;2021-08-08T20:00:00
805;Precio medio horario componente mercado diario ;;;106.67;2021-08-08T21:00:00
805;Precio medio horario componente mercado diario ;;;107.57;2021-08-08T22:00:00
805;Precio medio horario componente mercado diario ;;;106.67;2021-08-08T23:00:00
805;Precio medio horario componente mercado diario ;;;108.56;2021-08-09T00:00:00
805;Precio medio horario componente mercado diario ;;;106.28;2021-08-09T01:00:00
805;Precio medio horario componente mercado diario ;;;100.14;2021-08-09T02:00:00
805;Precio medio horario componente mercado diario ;;;100;2021-08-09T03:00:00
805;Precio medio horario componente mercado diario ;;;102.35;2021-08-09T04:00:00
805;Precio medio horario componente mercado diario ;;;106.57;2021-08-09T05:00:00
805;Precio medio horario componente mercado diario ;;;111;2021-08-09T06:00:00
805;Precio medio horario componente mercado diario ;;;112.11;2021-08-09T07:00:00
805;Precio medio horario componente mercado diario ;;;112.15;2021-08-09T08:00:00
805;Precio medio horario componente mercado diario ;;;110.41;2021-08-09T09:00:00
805;Precio medio horario componente mercado diario ;;;108.52;2021-08-09T10:00:00
805;Precio medio horario componente mercado diario ;;;107.25;2021-08-09T11:00:00
805;Precio medio horario componente mercado diario ;;;107.25;2021-08-09T12:00:00
805;Precio medio horario componente mercado diario ;;;107.15;2021-08-09T13:00:00
805;Precio medio horario componente mercado diario ;;;105;2021-08-09T14:00:00
805;Precio medio horario componente mercado diario ;;;99.44;2021-08-09T15:00:00
805;Precio medio horario componente mercado diario ;;;97.95;2021-08-09T16:00:00
805;Precio medio horario componente mercado diario ;;;101.01;2021-08-09T17:00:00
805;Precio medio horario componente mercado diario ;;;104.28;2021-08-09T18:00:00
805;Precio medio horario componente mercado diario ;;;107.23;2021-08-09T19:00:00
805;Precio medio horario componente mercado diario ;;;110.64;2021-08-09T20:00:00
805;Precio medio horario componente mercado diario ;;;114.07;2021-08-09T21:00:00
805;Precio medio horario componente mercado diario ;;;112.45;2021-08-09T22:00:00
805;Precio medio horario componente mercado diario ;;;110;2021-08-09T23:00:00
805;Precio medio horario componente mercado diario ;;;113.5;2021-08-10T00:00:00
805;Precio medio horario componente mercado diario ;;;111;2021-08-10T01:00:00
805;Precio medio horario componente mercado diario ;;;106.87;2021-08-10T02:00:00
805;Precio medio horario componente mercado diario ;;;106.5;2021-08-10T03:00:00
805;Precio medio horario componente mercado diario ;;;109.81;2021-08-10T04:00:00
805;Precio medio horario componente mercado diario ;;;112.23;2021-08-10T05:00:00
805;Precio medio horario componente mercado diario ;;;114.64;2021-08-10T06:00:00
805;Precio medio horario componente mercado diario ;;;117.15;2021-08-10T07:00:00
805;Precio medio horario componente mercado diario ;;;119;2021-08-10T08:00:00
805;Precio medio horario componente mercado diario ;;;117.15;2021-08-10T09:00:00
805;Precio medio horario componente mercado diario ;;;112.86;2021-08-10T10:00:00
805;Precio medio horario componente mercado diario ;;;112.49;2021-08-10T11:00:00
805;Precio medio horario componente mercado diario ;;;112.02;2021-08-10T12:00:00
805;Precio medio horario componente mercado diario ;;;111.25;2021-08-10T13:00:00
805;Precio medio horario componente mercado diario ;;;107.68;2021-08-10T14:00:00
805;Precio medio horario componente mercado diario ;;;104.01;2021-08-10T15:00:00
805;Precio medio horario componente mercado diario ;;;102.02;2021-08-10T16:00:00
805;Precio medio horario componente mercado diario ;;;104;2021-08-10T17:00:00
805;Precio medio horario componente mercado diario ;;;104.54;2021-08-10T18:00:00
805;Precio medio horario componente mercado diario ;;;116.29;2021-08-10T19:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-10T20:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-10T21:00:00
805;Precio medio horario componente mercado diario ;;;117.15;2021-08-10T22:00:00
805;Precio medio horario componente mercado diario ;;;112.86;2021-08-10T23:00:00
805;Precio medio horario componente mercado diario ;;;112.86;2021-08-11T00:00:00
805;Precio medio horario componente mercado diario ;;;107;2021-08-11T01:00:00
805;Precio medio horario componente mercado diario ;;;103;2021-08-11T02:00:00
805;Precio medio horario componente mercado diario ;;;99.48;2021-08-11T03:00:00
805;Precio medio horario componente mercado diario ;;;100.45;2021-08-11T04:00:00
805;Precio medio horario componente mercado diario ;;;105.73;2021-08-11T05:00:00
805;Precio medio horario componente mercado diario ;;;115;2021-08-11T06:00:00
805;Precio medio horario componente mercado diario ;;;118.57;2021-08-11T07:00:00
805;Precio medio horario componente mercado diario ;;;121.61;2021-08-11T08:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-11T09:00:00
805;Precio medio horario componente mercado diario ;;;116.16;2021-08-11T10:00:00
805;Precio medio horario componente mercado diario ;;;115.01;2021-08-11T11:00:00
805;Precio medio horario componente mercado diario ;;;114.81;2021-08-11T12:00:00
805;Precio medio horario componente mercado diario ;;;114.81;2021-08-11T13:00:00
805;Precio medio horario componente mercado diario ;;;113;2021-08-11T14:00:00
805;Precio medio horario componente mercado diario ;;;110.1;2021-08-11T15:00:00
805;Precio medio horario componente mercado diario ;;;108.8;2021-08-11T16:00:00
805;Precio medio horario componente mercado diario ;;;110.46;2021-08-11T17:00:00
805;Precio medio horario componente mercado diario ;;;115;2021-08-11T18:00:00
805;Precio medio horario componente mercado diario ;;;124.75;2021-08-11T19:00:00
805;Precio medio horario componente mercado diario ;;;125.43;2021-08-11T20:00:00
805;Precio medio horario componente mercado diario ;;;125.01;2021-08-11T21:00:00
805;Precio medio horario componente mercado diario ;;;121.3;2021-08-11T22:00:00
805;Precio medio horario componente mercado diario ;;;117.52;2021-08-11T23:00:00
805;Precio medio horario componente mercado diario ;;;118.06;2021-08-12T00:00:00
805;Precio medio horario componente mercado diario ;;;112.4;2021-08-12T01:00:00
805;Precio medio horario componente mercado diario ;;;110;2021-08-12T02:00:00
805;Precio medio horario componente mercado diario ;;;107;2021-08-12T03:00:00
805;Precio medio horario componente mercado diario ;;;105.51;2021-08-12T04:00:00
805;Precio medio horario componente mercado diario ;;;107.45;2021-08-12T05:00:00
805;Precio medio horario componente mercado diario ;;;115.81;2021-08-12T06:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-12T07:00:00
805;Precio medio horario componente mercado diario ;;;120.77;2021-08-12T08:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-12T09:00:00
805;Precio medio horario componente mercado diario ;;;115.81;2021-08-12T10:00:00
805;Precio medio horario componente mercado diario ;;;113.25;2021-08-12T11:00:00
805;Precio medio horario componente mercado diario ;;;111;2021-08-12T12:00:00
805;Precio medio horario componente mercado diario ;;;112.19;2021-08-12T13:00:00
805;Precio medio horario componente mercado diario ;;;113.25;2021-08-12T14:00:00
805;Precio medio horario componente mercado diario ;;;109.29;2021-08-12T15:00:00
805;Precio medio horario componente mercado diario ;;;107.01;2021-08-12T16:00:00
805;Precio medio horario componente mercado diario ;;;111.4;2021-08-12T17:00:00
805;Precio medio horario componente mercado diario ;;;123.51;2021-08-12T18:00:00
805;Precio medio horario componente mercado diario ;;;128.37;2021-08-12T19:00:00
805;Precio medio horario componente mercado diario ;;;130;2021-08-12T20:00:00
805;Precio medio horario componente mercado diario ;;;128.77;2021-08-12T21:00:00
805;Precio medio horario componente mercado diario ;;;123.18;2021-08-12T22:00:00
805;Precio medio horario componente mercado diario ;;;115.81;2021-08-12T23:00:00
805;Precio medio horario componente mercado diario ;;;119.22;2021-08-13T00:00:00
805;Precio medio horario componente mercado diario ;;;114.46;2021-08-13T01:00:00
805;Precio medio horario componente mercado diario ;;;107.51;2021-08-13T02:00:00
805;Precio medio horario componente mercado diario ;;;104.5;2021-08-13T03:00:00
805;Precio medio horario componente mercado diario ;;;101.52;2021-08-13T04:00:00
805;Precio medio horario componente mercado diario ;;;105;2021-08-13T05:00:00
805;Precio medio horario componente mercado diario ;;;113.73;2021-08-13T06:00:00
805;Precio medio horario componente mercado diario ;;;119.22;2021-08-13T07:00:00
805;Precio medio horario componente mercado diario ;;;121.93;2021-08-13T08:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-13T09:00:00
805;Precio medio horario componente mercado diario ;;;117.87;2021-08-13T10:00:00
805;Precio medio horario componente mercado diario ;;;117.87;2021-08-13T11:00:00
805;Precio medio horario componente mercado diario ;;;118.72;2021-08-13T12:00:00
805;Precio medio horario componente mercado diario ;;;119.22;2021-08-13T13:00:00
805;Precio medio horario componente mercado diario ;;;119.22;2021-08-13T14:00:00
805;Precio medio horario componente mercado diario ;;;117.87;2021-08-13T15:00:00
805;Precio medio horario componente mercado diario ;;;115;2021-08-13T16:00:00
805;Precio medio horario componente mercado diario ;;;117.87;2021-08-13T17:00:00
805;Precio medio horario componente mercado diario ;;;117.87;2021-08-13T18:00:00
805;Precio medio horario componente mercado diario ;;;120.67;2021-08-13T19:00:00
805;Precio medio horario componente mercado diario ;;;126;2021-08-13T20:00:00
805;Precio medio horario componente mercado diario ;;;128.54;2021-08-13T21:00:00
805;Precio medio horario componente mercado diario ;;;128.01;2021-08-13T22:00:00
805;Precio medio horario componente mercado diario ;;;123.18;2021-08-13T23:00:00
805;Precio medio horario componente mercado diario ;;;124.59;2021-08-14T00:00:00
805;Precio medio horario componente mercado diario ;;;123.35;2021-08-14T01:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-14T02:00:00
805;Precio medio horario componente mercado diario ;;;118.05;2021-08-14T03:00:00
805;Precio medio horario componente mercado diario ;;;115.25;2021-08-14T04:00:00
805;Precio medio horario componente mercado diario ;;;115.25;2021-08-14T05:00:00
805;Precio medio horario componente mercado diario ;;;118.05;2021-08-14T06:00:00
805;Precio medio horario componente mercado diario ;;;119.97;2021-08-14T07:00:00
805;Precio medio horario componente mercado diario ;;;121.5;2021-08-14T08:00:00
805;Precio medio horario componente mercado diario ;;;120.67;2021-08-14T09:00:00
805;Precio medio horario componente mercado diario ;;;120.02;2021-08-14T10:00:00
805;Precio medio horario componente mercado diario ;;;115.95;2021-08-14T11:00:00
805;Precio medio horario componente mercado diario ;;;108;2021-08-14T12:00:00
805;Precio medio horario componente mercado diario ;;;105.18;2021-08-14T13:00:00
805;Precio medio horario componente mercado diario ;;;95.9;2021-08-14T14:00:00
805;Precio medio horario componente mercado diario ;;;89.74;2021-08-14T15:00:00
805;Precio medio horario componente mercado diario ;;;89.14;2021-08-14T16:00:00
805;Precio medio horario componente mercado diario ;;;90.74;2021-08-14T17:00:00
805;Precio medio horario componente mercado diario ;;;107.32;2021-08-14T18:00:00
805;Precio medio horario componente mercado diario ;;;120.65;2021-08-14T19:00:00
805;Precio medio horario componente mercado diario ;;;125.98;2021-08-14T20:00:00
805;Precio medio horario componente mercado diario ;;;130;2021-08-14T21:00:00
805;Precio medio horario componente mercado diario ;;;129.73;2021-08-14T22:00:00
805;Precio medio horario componente mercado diario ;;;126.17;2021-08-14T23:00:00
805;Precio medio horario componente mercado diario ;;;124.91;2021-08-15T00:00:00
805;Precio medio horario componente mercado diario ;;;123.1;2021-08-15T01:00:00
805;Precio medio horario componente mercado diario ;;;121.5;2021-08-15T02:00:00
805;Precio medio horario componente mercado diario ;;;121.08;2021-08-15T03:00:00
805;Precio medio horario componente mercado diario ;;;120.92;2021-08-15T04:00:00
805;Precio medio horario componente mercado diario ;;;120.92;2021-08-15T05:00:00
805;Precio medio horario componente mercado diario ;;;120.92;2021-08-15T06:00:00
805;Precio medio horario componente mercado diario ;;;116.75;2021-08-15T07:00:00
805;Precio medio horario componente mercado diario ;;;111.35;2021-08-15T08:00:00
805;Precio medio horario componente mercado diario ;;;112.97;2021-08-15T09:00:00
805;Precio medio horario componente mercado diario ;;;108;2021-08-15T10:00:00
805;Precio medio horario componente mercado diario ;;;105.97;2021-08-15T11:00:00
805;Precio medio horario componente mercado diario ;;;100.97;2021-08-15T12:00:00
805;Precio medio horario componente mercado diario ;;;105.91;2021-08-15T13:00:00
805;Precio medio horario componente mercado diario ;;;99.8;2021-08-15T14:00:00
805;Precio medio horario componente mercado diario ;;;89.14;2021-08-15T15:00:00
805;Precio medio horario componente mercado diario ;;;84.67;2021-08-15T16:00:00
805;Precio medio horario componente mercado diario ;;;84.47;2021-08-15T17:00:00
805;Precio medio horario componente mercado diario ;;;84.97;2021-08-15T18:00:00
805;Precio medio horario componente mercado diario ;;;96.07;2021-08-15T19:00:00
805;Precio medio horario componente mercado diario ;;;119.5;2021-08-15T20:00:00
805;Precio medio horario componente mercado diario ;;;122.49;2021-08-15T21:00:00
805;Precio medio horario componente mercado diario ;;;123.09;2021-08-15T22:00:00
805;Precio medio horario componente mercado diario ;;;121.08;2021-08-15T23:00:00
805;Precio medio horario componente mercado diario ;;;102;2021-08-16T00:00:00
805;Precio medio horario componente mercado diario ;;;89.5;2021-08-16T01:00:00
805;Precio medio horario componente mercado diario ;;;85.84;2021-08-16T02:00:00
805;Precio medio horario componente mercado diario ;;;85.49;2021-08-16T03:00:00
805;Precio medio horario componente mercado diario ;;;84.99;2021-08-16T04:00:00
805;Precio medio horario componente mercado diario ;;;85.49;2021-08-16T05:00:00
805;Precio medio horario componente mercado diario ;;;89.1;2021-08-16T06:00:00
805;Precio medio horario componente mercado diario ;;;90.24;2021-08-16T07:00:00
805;Precio medio horario componente mercado diario ;;;92.93;2021-08-16T08:00:00
805;Precio medio horario componente mercado diario ;;;89.14;2021-08-16T09:00:00
805;Precio medio horario componente mercado diario ;;;85.83;2021-08-16T10:00:00
805;Precio medio horario componente mercado diario ;;;84.99;2021-08-16T11:00:00
805;Precio medio horario componente mercado diario ;;;84.99;2021-08-16T12:00:00
805;Precio medio horario componente mercado diario ;;;84.99;2021-08-16T13:00:00
805;Precio medio horario componente mercado diario ;;;85.74;2021-08-16T14:00:00
805;Precio medio horario componente mercado diario ;;;84.4;2021-08-16T15:00:00
805;Precio medio horario componente mercado diario ;;;83;2021-08-16T16:00:00
805;Precio medio horario componente mercado diario ;;;82.7;2021-08-16T17:00:00
805;Precio medio horario componente mercado diario ;;;82.6;2021-08-16T18:00:00
805;Precio medio horario componente mercado diario ;;;84.9;2021-08-16T19:00:00
805;Precio medio horario componente mercado diario ;;;90.24;2021-08-16T20:00:00
805;Precio medio horario componente mercado diario ;;;109.35;2021-08-16T21:00:00
805;Precio medio horario componente mercado diario ;;;105;2021-08-16T22:00:00
805;Precio medio horario componente mercado diario ;;;90.74;2021-08-16T23:00:00
805;Precio medio horario componente mercado diario ;;;87.5;2021-08-17T00:00:00
805;Precio medio horario componente mercado diario ;;;84.7;2021-08-17T01:00:00
805;Precio medio horario componente mercado diario ;;;83.49;2021-08-17T02:00:00
805;Precio medio horario componente mercado diario ;;;82.49;2021-08-17T03:00:00
805;Precio medio horario componente mercado diario ;;;82.09;2021-08-17T04:00:00
805;Precio medio horario componente mercado diario ;;;82.49;2021-08-17T05:00:00
805;Precio medio horario componente mercado diario ;;;84.6;2021-08-17T06:00:00
805;Precio medio horario componente mercado diario ;;;85;2021-08-17T07:00:00
805;Precio medio horario componente mercado diario ;;;86;2021-08-17T08:00:00
805;Precio medio horario componente mercado diario ;;;84.9;2021-08-17T09:00:00
805;Precio medio horario componente mercado diario ;;;84.4;2021-08-17T10:00:00
805;Precio medio horario componente mercado diario ;;;84.6;2021-08-17T11:00:00
805;Precio medio horario componente mercado diario ;;;84.99;2021-08-17T12:00:00
805;Precio medio horario componente mercado diario ;;;89.14;2021-08-17T13:00:00
805;Precio medio horario componente mercado diario ;;;89.99;2021-08-17T14:00:00
805;Precio medio horario componente mercado diario ;;;86.41;2021-08-17T15:00:00
805;Precio medio horario componente mercado diario ;;;85;2021-08-17T16:00:00
805;Precio medio horario componente mercado diario ;;;84.99;2021-08-17T17:00:00
805;Precio medio horario componente mercado diario ;;;85.36;2021-08-17T18:00:00
805;Precio medio horario componente mercado diario ;;;96.8;2021-08-17T19:00:00
805;Precio medio horario componente mercado diario ;;;107.02;2021-08-17T20:00:00
805;Precio medio horario componente mercado diario ;;;120;2021-08-17T21:00:00
805;Precio medio horario componente mercado diario ;;;112.03;2021-08-17T22:00:00
805;Precio medio horario componente mercado diario ;;;94;2021-08-17T23:00:00
805;Precio medio horario componente mercado diario ;;;90.24;2021-08-18T00:00:00
805;Precio medio horario componente mercado diario ;;;84.9;2021-08-18T01:00:00
